[2025-10-09 18:03:31] [INFO    ] discord.client: logging in using static token
[2025-10-09 19:38:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:39:39] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:39:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:40:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:40:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:41:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:41:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:41:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:41:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:42:24] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:42:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:43:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:43:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:43:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:43:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:44:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:44:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:45:09] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:45:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:45:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:45:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:46:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:46:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:47:13] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:47:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:47:54] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:47:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:48:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:48:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:49:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:49:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:49:58] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:49:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:50:39] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:50:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:51:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:51:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:52:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:52:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:52:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:52:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:53:24] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:53:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:54:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:54:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:54:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:54:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:55:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:55:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:56:09] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:56:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:56:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:56:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:57:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:57:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:58:13] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:58:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:58:54] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:58:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 19:59:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 19:59:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:00:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:00:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:00:58] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:00:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:01:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:01:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:02:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:02:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:03:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:03:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:03:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:03:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:04:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:04:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:05:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:05:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:05:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:05:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:06:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:06:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:07:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:07:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:07:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:07:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:08:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:08:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:09:13] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:09:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:09:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:09:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:10:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:10:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:11:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:11:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:11:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:11:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:12:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:12:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:13:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:13:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:14:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:14:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:14:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:14:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:15:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:15:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:16:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:16:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:16:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:16:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:17:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:17:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:18:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:18:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:18:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:18:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:19:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:19:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:20:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:20:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:20:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:20:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:21:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:21:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:22:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:22:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:22:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:22:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:23:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:23:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:24:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:24:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:25:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:25:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:25:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:25:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:26:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:26:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:27:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:27:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:27:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:27:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:28:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:28:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:29:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:29:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:29:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:29:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:30:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:30:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:31:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:31:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:31:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:31:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:32:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:32:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:33:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:33:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:33:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:33:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:34:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:34:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:35:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:35:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:36:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:36:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:36:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:36:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:37:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:37:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:38:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:38:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:38:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:38:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:39:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:39:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:40:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:40:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:40:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:40:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:41:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:41:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:42:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:42:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:42:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:42:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:43:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:43:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:44:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:44:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:44:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:44:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:45:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:45:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:46:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:46:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:47:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:47:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:47:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:47:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:48:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:48:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:49:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:49:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:49:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:49:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:50:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:50:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:51:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:51:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 20:51:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 20:51:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:15:39] [WARNING ] discord.gateway: Shard ID None has stopped responding to the gateway. Closing and restarting.
[2025-10-09 21:15:39] [DEBUG   ] discord.gateway: Timed out receiving packet. Attempting a reconnect.
[2025-10-09 21:15:39] [DEBUG   ] discord.client: Got a request to RESUME the websocket.
[2025-10-09 21:15:39] [DEBUG   ] discord.client: Dispatching event disconnect
[2025-10-09 21:15:40] [DEBUG   ] discord.gateway: Created websocket connected to wss://gateway-us-east1-b.discord.gg
[2025-10-09 21:15:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 10, 'd': {'heartbeat_interval': 41250, '_trace': ['["gateway-prd-arm-us-east1-b-g9r7",{"micros":0.0}]']}}
[2025-10-09 21:15:40] [DEBUG   ] discord.gateway: Shard ID None has sent the RESUME payload.
[2025-10-09 21:15:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:15:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 9, 'd': False}
[2025-10-09 21:15:40] [INFO    ] discord.gateway: Shard ID None session has been invalidated.
[2025-10-09 21:15:40] [DEBUG   ] discord.client: Got a request to IDENTIFY the websocket.
[2025-10-09 21:15:40] [DEBUG   ] discord.client: Dispatching event disconnect
[2025-10-09 21:15:42] [DEBUG   ] discord.gateway: Created websocket connected to wss://gateway-us-east1-b.discord.gg
